vid,uid,split,fid,exp
gkf07e1L0Qs_41000_51000,gkf07e1L0Qs_41000_51000_tabla_3,train,0,The tabla being played by the man.
gkf07e1L0Qs_543000_553000,gkf07e1L0Qs_543000_553000_sitar_1,train,2,the object making a sound by being played by the person in green.
gkf07e1L0Qs_543000_553000,gkf07e1L0Qs_543000_553000_sitar_2,train,2,The object making a sound by being played by a woman.
gkf07e1L0Qs_543000_553000,gkf07e1L0Qs_543000_553000_sitar_3,train,2,The object making a sound by being played by the person in green.
gmGm774wJCw_120000_130000,gmGm774wJCw_120000_130000_man_1,train,2,The object making a sound by play the violin.
gmGm774wJCw_120000_130000,gmGm774wJCw_120000_130000_violin_1,train,0,The sounding violin.
gmGm774wJCw_120000_130000,gmGm774wJCw_120000_130000_violin_2,train,0,The object making a sound by being played by the man.
gmGm774wJCw_120000_130000,gmGm774wJCw_120000_130000_violin_3,train,0,The object making lower sound than the erhu.
gmGm774wJCw_120000_130000,gmGm774wJCw_120000_130000_woman_1,train,1,The woman on the right of the man.
gmGm774wJCw_340000_350000,gmGm774wJCw_340000_350000_violin_1,train,0,The object making a sound by being played by the man on the left.
gmGm774wJCw_340000_350000,gmGm774wJCw_340000_350000_violin_2,train,0,The object making the loudest sound.
gmGm774wJCw_340000_350000,gmGm774wJCw_340000_350000_violin_3,train,0,The object making a sound by being played by the man.
gmGm774wJCw_60000_70000,gmGm774wJCw_60000_70000_violin_1,train,0,The object making a sound by being played by the man.
gmGm774wJCw_60000_70000,gmGm774wJCw_60000_70000_violin_2,train,0,The object making faster rhythm than the erhu.
gmGm774wJCw_60000_70000,gmGm774wJCw_60000_70000_violin_3,train,0,The object making the loudest sound.
goAdCXat9RE_244000_254000,goAdCXat9RE_244000_254000_girl_1,train,0,The object making a sound by singing and playing the ukulele.
goAdCXat9RE_244000_254000,goAdCXat9RE_244000_254000_girl_2,train,0,The object wearing glasses.
goAdCXat9RE_244000_254000,goAdCXat9RE_244000_254000_girl_3,train,0,The sounding object held the ukulele.
goAdCXat9RE_244000_254000,goAdCXat9RE_244000_254000_ukulele_1,train,1,The object making a sound by being played by the girl.
goAdCXat9RE_244000_254000,goAdCXat9RE_244000_254000_ukulele_2,train,1,The object held by the girl.
goAdCXat9RE_244000_254000,goAdCXat9RE_244000_254000_ukulele_3,train,1,The sounding object near the girl.
goGihyH5orQ_120000_130000,goGihyH5orQ_120000_130000_guitar_1,train,1,The object being held by a man.
goGihyH5orQ_120000_130000,goGihyH5orQ_120000_130000_guitar_2,train,1,The object making the fastest rhythm.
goGihyH5orQ_120000_130000,goGihyH5orQ_120000_130000_guitar_3,train,1,The object making a sound by being played by the man.
goGihyH5orQ_120000_130000,goGihyH5orQ_120000_130000_man_1,train,0,The object making the slowest rhythm.
goGihyH5orQ_120000_130000,goGihyH5orQ_120000_130000_man_2,train,0,The object making a sound by singing.
goGihyH5orQ_15000_25000,goGihyH5orQ_15000_25000_guitar_2,train,2,The sounding guitar.
goGihyH5orQ_15000_25000,goGihyH5orQ_15000_25000_guitar_3,train,1,The object making the continuous sound.
goGihyH5orQ_15000_25000,goGihyH5orQ_15000_25000_man_1,train,0,The man with beard and playing the guitar.
goGihyH5orQ_15000_25000,goGihyH5orQ_15000_25000_man_2,train,0,The object making a sound by playing the guitar.
goGihyH5orQ_15000_25000,goGihyH5orQ_15000_25000_man_3,train,0,The man playing the guitar.
goGihyH5orQ_30000_40000,goGihyH5orQ_30000_40000_guitar_1,train,1,The object making a sound by being played by the man.
goGihyH5orQ_30000_40000,goGihyH5orQ_30000_40000_guitar_2,train,1,The object being held by the man.
goGihyH5orQ_30000_40000,goGihyH5orQ_30000_40000_man_1,train,0,The object making a sound by singing and playing the guitar.
goGihyH5orQ_30000_40000,goGihyH5orQ_30000_40000_man_2,train,0,The object making slower rhythm than the guitar.
goGihyH5orQ_78000_88000,goGihyH5orQ_78000_88000_guitar_1,train,1,The sounding object in front of the man.
goGihyH5orQ_78000_88000,goGihyH5orQ_78000_88000_guitar_2,train,1,The object making a sound by being played by the man.
goGihyH5orQ_78000_88000,goGihyH5orQ_78000_88000_man_1,train,0,The object making a sound by singing a song.
goGihyH5orQ_78000_88000,goGihyH5orQ_78000_88000_man_2,train,0,The object making a sound by playing guitar and singing.
guYuFSrxla4_105000_115000,guYuFSrxla4_105000_115000_drum_1,train,3,The instrument that didn't make any sound.
guYuFSrxla4_105000_115000,guYuFSrxla4_105000_115000_drum_2,train,9,The object near the sounding guitar.
guYuFSrxla4_105000_115000,guYuFSrxla4_105000_115000_drum_3,train,5,The drum near the ground.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_drum_1,train,3,The black drum
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_drum_2,train,3,NO.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_drum_3,train,3,The biggest drum.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_guitar_1,train,1,The guitar being played by a woman.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_guitar_2,train,1,The sounding object near the woman.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_woman_1,train,0,The object making a sound by sing a song.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_woman_2,train,0,The object making a sound by playing a guitar.
guYuFSrxla4_26000_36000,guYuFSrxla4_26000_36000_woman_3,train,0,The woman singing a song.
gw0VS2p6mVQ_78000_88000,gw0VS2p6mVQ_78000_88000_guzheng_1,train,4,The object making a sound by being played by the woman in white.
gw0VS2p6mVQ_78000_88000,gw0VS2p6mVQ_78000_88000_guzheng_2,train,0,The object making a sound by being played by the woman seated in the middle.
gw0VS2p6mVQ_78000_88000,gw0VS2p6mVQ_78000_88000_guzheng_3,train,0,The sounding object on the right of the pipa.
gw0VS2p6mVQ_78000_88000,gw0VS2p6mVQ_78000_88000_pipa_3,train,1,The sounding object on the right of the guzheng.
gxk5h37ov_Q_274000_284000,gxk5h37ov_Q_274000_284000_dog_1,val,1,The object running down the car.
gxk5h37ov_Q_274000_284000,gxk5h37ov_Q_274000_284000_dog_2,val,1,The all black dog.
gxk5h37ov_Q_274000_284000,gxk5h37ov_Q_274000_284000_dog_3,val,1,The object walking down the stairs.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_bass_1,train,7,The white bass.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_bass_2,train,7,The bass played by a glasses man.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_bass_3,train,7,The object held by the man on the right.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_drum_1,train,0,The drum making no sound in the middle.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_drum_2,train,0,The biggest drum.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_drum_3,train,2,The drum in front of the woman in blue shirt.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_guitar_1,train,4,The sounding object in front of the leftmost man.
gzX-HVsKVyk_10000_20000,gzX-HVsKVyk_10000_20000_guitar_2,train,4,The sounding object near the man on the left
gzX-HVsKVyk_130000_140000,gzX-HVsKVyk_130000_140000_drum_1,train,2,The object making a sound by being played by the man in the middle.
gzX-HVsKVyk_130000_140000,gzX-HVsKVyk_130000_140000_drum_2,train,2,The biggest drum.
gzX-HVsKVyk_130000_140000,gzX-HVsKVyk_130000_140000_drum_3,train,2,The sounding object near the wall.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_bass_1,train,13,The sounding bass.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_bass_2,train,13,The sounding object on the right of the drum.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_bass_3,train,13,The object making a sound by being played by the man wearing glasses and dark gray pants.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_drum_1,train,2,The sounding drum.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_drum_2,train,2,The object making a sound by the woman in bule.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_drum_3,train,3,The object making the slowest rhythm.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_guitar_1,train,4,The sounding guitar.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_guitar_2,train,4,The sounding object in front of the man wearing a cap
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_man_1,train,5,The object making a sound by singing.
gzX-HVsKVyk_60000_70000,gzX-HVsKVyk_60000_70000_man_2,train,5,The object making a sound by singing and playing the guitar.
h62X-L1cMGM_192000_202000,h62X-L1cMGM_192000_202000_sitar_2,train,0,The object making the loudest sound.
hDp2IhXUUq4_0_10000,hDp2IhXUUq4_0_10000_drum_1,train,3,The sounding object on the right of the piano.
hDp2IhXUUq4_0_10000,hDp2IhXUUq4_0_10000_drum_2,train,3,The sounding object near the man in black suit.
hDp2IhXUUq4_0_10000,hDp2IhXUUq4_0_10000_drum_3,train,3,The object making a sound by being played by the man on the right.
hDp2IhXUUq4_0_10000,hDp2IhXUUq4_0_10000_piano_1,train,2,The object making a sound by being played by a man in pink.
hE0XqlO1oDs_375000_385000,hE0XqlO1oDs_375000_385000_woman_1,train,0,The woman wearing a sunglasses.
hE0XqlO1oDs_375000_385000,hE0XqlO1oDs_375000_385000_woman_2,train,1,The first object to make a sound.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_boy_1,train,2,The boy wearing a shirt.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_boy_2,train,2,The boy smiling.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_girl_1,train,0,The last object to make a sound.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_girl_2,train,0,The girl on the right of the boys.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_man_1,train,3,The man dressed in a suit.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_man_2,train,3,The man on the right of the sounding woman.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_woman_1,train,1,The first object to make a sound.
hE0XqlO1oDs_395000_405000,hE0XqlO1oDs_395000_405000_woman_3,train,1,The object making the loudest sound.
hFaYsjeVv-k_120000_130000,hFaYsjeVv-k_120000_130000_flute_1,train,3,The flute on the left of the sounding piano.
hFaYsjeVv-k_120000_130000,hFaYsjeVv-k_120000_130000_flute_2,train,3,The object making the loudest sound.
hFaYsjeVv-k_120000_130000,hFaYsjeVv-k_120000_130000_flute_3,train,3,The object making a sound by being played by the standing woman.
hFaYsjeVv-k_120000_130000,hFaYsjeVv-k_120000_130000_piano_1,train,1,The piano on the right of the flute.
hFaYsjeVv-k_120000_130000,hFaYsjeVv-k_120000_130000_piano_2,train,1,The object making lower sound than the flute.
hFaYsjeVv-k_120000_130000,hFaYsjeVv-k_120000_130000_piano_3,train,1,The object making a sound by being played by the sitting woman.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_flute_1,train,3,The object making faster rhythm than the piano.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_flute_2,train,3,The object making a sound by being played by the woman in a pink dress.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_flute_3,train,3,The sounding object on the left of the piano.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_piano_1,train,1,The object making slower rhythm than the flute.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_piano_2,train,1,The object making a sound by being played by the woman in black.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_piano_3,train,1,The sounding object on the right of the flute.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_woman_1,train,0,The woman standing.
hFaYsjeVv-k_180000_190000,hFaYsjeVv-k_180000_190000_woman_2,train,0,The object making a sound by playing the flute.
hFaYsjeVv-k_8000_18000,hFaYsjeVv-k_8000_18000_flute_1,train,2,The object valume is louder over the time.
hFaYsjeVv-k_8000_18000,hFaYsjeVv-k_8000_18000_flute_2,train,2,The object making a sound by being played by the woman wearing a pink dress.
hFaYsjeVv-k_8000_18000,hFaYsjeVv-k_8000_18000_flute_3,train,2,The object making the loudest sound.
hFaYsjeVv-k_8000_18000,hFaYsjeVv-k_8000_18000_piano_1,train,1,The object valume is lower over the time.
hFaYsjeVv-k_8000_18000,hFaYsjeVv-k_8000_18000_piano_2,train,1,The object making a sound by being played by the woman wearing black clothes.
hFaYsjeVv-k_8000_18000,hFaYsjeVv-k_8000_18000_piano_3,train,1,The object making the lowest sound.
hFdWfrEIeBU_3000_13000,hFdWfrEIeBU_3000_13000_harmonica_1,train,0,The sounding object.
hFdWfrEIeBU_3000_13000,hFdWfrEIeBU_3000_13000_harmonica_2,train,0,The object that keeps making sound at all times.
hFdWfrEIeBU_3000_13000,hFdWfrEIeBU_3000_13000_harmonica_3,train,0,The object making a sound by being played by the man.
hI9uL7C9_os_2000_12000,hI9uL7C9_os_2000_12000_handpan_1,train,0,The object that keeps making sound at all times.
hI9uL7C9_os_2000_12000,hI9uL7C9_os_2000_12000_handpan_3,train,0,The sounding object.
hMQDXMufNjw_13000_23000,hMQDXMufNjw_13000_23000_saxophone_1,train,0,The object that keeps making sound at all times.
hMQDXMufNjw_13000_23000,hMQDXMufNjw_13000_23000_saxophone_2,train,0,The object making a sound by being played by the man.
hMQDXMufNjw_13000_23000,hMQDXMufNjw_13000_23000_saxophone_3,train,0,The sounding object.
hOjAPnHgWQE_180000_190000,hOjAPnHgWQE_180000_190000_drum_1,train,0,The instrument that didn't make any sound.
hOjAPnHgWQE_180000_190000,hOjAPnHgWQE_180000_190000_drum_3,train,0,The biggest drum.
hOjAPnHgWQE_20000_30000,hOjAPnHgWQE_20000_30000_sitar_1,train,0,The object making a sound by being played by the man.
hOjAPnHgWQE_20000_30000,hOjAPnHgWQE_20000_30000_sitar_2,train,0,The sounding object.
hOjAPnHgWQE_20000_30000,hOjAPnHgWQE_20000_30000_sitar_3,train,0,The object held by the man.
hPAYp8cPaBU_18000_28000,hPAYp8cPaBU_18000_28000_pipa_1,train,0,The object making a sound by being played by the woman.
hPAYp8cPaBU_18000_28000,hPAYp8cPaBU_18000_28000_pipa_2,train,0,The sounding object.
hPAYp8cPaBU_18000_28000,hPAYp8cPaBU_18000_28000_pipa_3,train,0,The object that keeps making sound at all times.
hQglAnpGyW4_0_10000,hQglAnpGyW4_0_10000_hair-dryer_1,train,2,The object making the loudest sound.
hQglAnpGyW4_0_10000,hQglAnpGyW4_0_10000_hair-dryer_2,train,2,The object making the continuous sound.
hQglAnpGyW4_0_10000,hQglAnpGyW4_0_10000_hair-dryer_3,train,2,The object making a sound by being uesd by the woman on the left.
hQglAnpGyW4_0_10000,hQglAnpGyW4_0_10000_woman_1,train,0,The woman on the left of the woman.
hQglAnpGyW4_0_10000,hQglAnpGyW4_0_10000_woman_2,train,0,The object making a sound by using the hairdryer.
hQglAnpGyW4_0_10000,hQglAnpGyW4_0_10000_woman_3,train,0,The woman wearing a necklace and using the hairdryer.
hRnC7HwJvYs_13000_23000,hRnC7HwJvYs_13000_23000_boy_2,train,0,The object holding a ukulele.
hRnC7HwJvYs_13000_23000,hRnC7HwJvYs_13000_23000_boy_3,train,0,The object making a sound by singing a song.
hRnC7HwJvYs_13000_23000,hRnC7HwJvYs_13000_23000_ukulele_1,train,1,The object making a sound by being played by the boy.
hRnC7HwJvYs_13000_23000,hRnC7HwJvYs_13000_23000_ukulele_2,train,1,The first object to make a sound.
hRnC7HwJvYs_13000_23000,hRnC7HwJvYs_13000_23000_ukulele_3,train,1,The object being held by a boy.
hRr_7qV54ks_150000_160000,hRr_7qV54ks_150000_160000_piano_2,train,2,The sounding object on the right of the woman.
hRr_7qV54ks_150000_160000,hRr_7qV54ks_150000_160000_piano_3,train,1,The object making a sound by being played by a woman.
hRr_7qV54ks_150000_160000,hRr_7qV54ks_150000_160000_woman_1,train,0,The object making a sound by singing a song.
hRr_7qV54ks_150000_160000,hRr_7qV54ks_150000_160000_woman_2,train,0,The object that making a sound after the piano.
hRr_7qV54ks_150000_160000,hRr_7qV54ks_150000_160000_woman_3,train,0,The sounding object on the left of the piano.
hRr_7qV54ks_5000_15000,hRr_7qV54ks_5000_15000_piano_1,train,0,The sounding object on the right of the sounding woman.
hRr_7qV54ks_5000_15000,hRr_7qV54ks_5000_15000_piano_2,train,0,The object making slower rhythm than the woman.
hRr_7qV54ks_5000_15000,hRr_7qV54ks_5000_15000_piano_3,train,0,The object making a sound by being played by a woman singing.
hRr_7qV54ks_5000_15000,hRr_7qV54ks_5000_15000_woman_1,train,1,NO.
hRr_7qV54ks_5000_15000,hRr_7qV54ks_5000_15000_woman_2,train,1,The first object to make a sound.
hSajR8ADweE_98000_108000,hSajR8ADweE_98000_108000_cello_1,train,0,The object making a sound by being played by the man.
hSajR8ADweE_98000_108000,hSajR8ADweE_98000_108000_cello_2,train,0,The object making louder sound than the guzheng.
hTkokLmh1LE_380000_390000,hTkokLmh1LE_380000_390000_ukulele_1,train,0,The object that keeps making sound at all times.
hTkokLmh1LE_380000_390000,hTkokLmh1LE_380000_390000_ukulele_2,train,0,The first object to make a sound.
hTkokLmh1LE_380000_390000,hTkokLmh1LE_380000_390000_ukulele_3,train,0,The object making the longest sound duration.
hU2Jdzw4wGo_100000_110000,hU2Jdzw4wGo_100000_110000_piano_1,train,2,The object making the longest sound duration.
hU2Jdzw4wGo_100000_110000,hU2Jdzw4wGo_100000_110000_piano_2,train,2,The object making lower sound than the woman.
hU2Jdzw4wGo_100000_110000,hU2Jdzw4wGo_100000_110000_piano_3,train,2,The object making a sound by being played by the woman.
hU2Jdzw4wGo_100000_110000,hU2Jdzw4wGo_100000_110000_woman_1,train,0,The object making a sound by singing.
hU2Jdzw4wGo_100000_110000,hU2Jdzw4wGo_100000_110000_woman_2,train,0,The object making louder sound than the piano.
hU2Jdzw4wGo_100000_110000,hU2Jdzw4wGo_100000_110000_woman_3,train,0,The object making a sound by singing and playing.
hUP7FZbgTlk_1388000_1398000,hUP7FZbgTlk_1388000_1398000_car_1,train,1,The sounding object.
hUP7FZbgTlk_1388000_1398000,hUP7FZbgTlk_1388000_1398000_car_2,train,1,The object that keeps making sound at all times.
hUP7FZbgTlk_1388000_1398000,hUP7FZbgTlk_1388000_1398000_car_3,train,1,The object making the loudest sound.
hUP7FZbgTlk_3743000_3753000,hUP7FZbgTlk_3743000_3753000_car_1,train,0,The object that keeps making sound at all times.
hUP7FZbgTlk_3743000_3753000,hUP7FZbgTlk_3743000_3753000_car_2,train,0,The car appearing through the entire video.
hUP7FZbgTlk_3743000_3753000,hUP7FZbgTlk_3743000_3753000_car_3,train,0,The object making the loudest sound.
hX_WDKqfPvo_10000_20000,hX_WDKqfPvo_10000_20000_harp_1,train,0,The object that keeps making sound at all times.
hX_WDKqfPvo_10000_20000,hX_WDKqfPvo_10000_20000_harp_2,train,0,The sounding object on the left of the woman.
hX_WDKqfPvo_10000_20000,hX_WDKqfPvo_10000_20000_harp_3,train,0,The object making a sound by being played by a woman.
